movieCd,movieNm,openDt,audiAcc,salesAcc,rank,rankOldAndNew
20100329,그랑프리,2010-09-16,63856,455946000,9,OLD
20100812,캣츠 앤 독스 2,2010-09-16,23611,177369700,10,NEW
20100991,먹고 기도하고 사랑하라,2010-09-30,227907,1698632000,2,NEW
20100835,방가? 방가!,2010-09-30,222931,1659836500,3,OLD
20100977,적인걸: 측천무후의 비밀,2010-10-06,232306,1718313000,3,OLD
20100975,레터스 투 줄리엣,2010-10-06,168329,1248682500,5,OLD
20100302,심야의 F.M.,2010-10-14,345300,2666125000,1,OLD
20100979,검우강호,2010-10-14,174726,1257538500,4,OLD
20100980,22 블렛,2010-10-14,81231,623026500,7,OLD
20101015,파라노말 액티비티 2,2010-10-21,181938,1313234500,2,NEW
20090950,월 스트리트: 머니 네버 슬립스,2010-10-21,150301,1106222500,5,NEW
20100057,참을 수 없는,2010-10-21,49408,375088000,9,OLD
20100213,부당거래,2010-10-28,714376,5534539000,1,OLD
20101006,가디언의 전설,2010-10-28,160149,1420144300,3,NEW
20101007,나탈리,2010-10-28,58472,688856500,9,OLD
20101008,레드,2010-11-03,235610,1747764500,2,OLD
20101009,불량남녀,2010-11-04,236860,1769269500,3,OLD
20101069,데블,2010-11-04,74938,551978000,6,NEW
20101039,돌이킬 수 없는,2010-11-04,45900,335917500,7,OLD
20101038,대지진,2010-11-04,31457,219242500,9,OLD
20101010,초능력자,2010-11-10,996586,7344921500,1,OLD
20101070,언스토퍼블,2010-11-10,210892,1586946500,3,OLD
20101013,소셜 네트워크,2010-11-18,252646,1886491500,3,NEW
20101012,페스티발,2010-11-18,125276,975664000,5,NEW
20101170,렛 미 인,2010-11-18,105186,738437000,6,OLD
20101011,쏘우 3D,2010-11-18,79330,1006035000,7,OLD
20101109,두 여자,2010-11-18,75290,577214000,8,NEW
20101133,스카이 라인,2010-11-24,544328,4076943000,1,OLD
20101113,이층의 악당,2010-11-24,278045,2063008000,3,OLD
20101206,더 콘서트,2010-11-25,55658,410209500,8,OLD
20101221,쩨쩨한 로맨스,2010-12-01,605483,4663195000,1,OLD
20101014,워리어스 웨이,2010-12-01,296789,2158122000,2,OLD
20101213,나니아 연대기: 새벽 출정호의 항해,2010-12-08,72181,820588500,7,NEW
20101140,라스트 엑소시즘,2010-12-01,70628,507394500,8,NEW
20101118,스위치,2010-12-01,58645,405224000,10,OLD
20101212,투어리스트,2010-12-09,459767,3470734000,3,NEW
20101200,김종욱 찾기,2010-12-08,410842,3042760500,4,OLD
20101138,베리드,2010-12-08,45257,332178500,8,OLD
20101224,해리 포터와 죽음의 성물1,2010-12-15,1110980,7883559500,1,NEW
20101348,새미의 어드벤쳐,2010-12-15,237472,2262789000,6,OLD
20101227,톨스토이의 마지막 인생,2010-12-15,34219,252392000,7,OLD
20101222,황해,2010-12-22,1056010,8196035000,1,OLD
20101223,헬로우 고스트,2010-12-22,888600,6458249000,3,OLD
20101378,쓰리 데이즈,2010-12-22,159669,1169832000,8,OLD
20101226,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,2010-12-23,168883,1191040500,9,OLD
20101209,라스트 갓파더,2010-12-29,1313126,9703871000,1,NEW
20101225,트론: 새로운 시작,2010-12-29,301848,3372915100,5,NEW
20101399,심장이 뛴다,2011-01-05,481023,3615981000,3,OLD
20102413,극장판 메탈 베이블레이드 VS 태양 작열의 침략자 솔블레이즈,2011-01-05,46127,311313000,9,NEW
20100962,"울지마, 톤즈",2010-09-09,303591,1695642500,10,OLD
20102421,메가마인드,2011-01-13,370620,3732477000,2,OLD
20110031,러브 & 드럭스,2011-01-13,216849,1713781000,5,NEW
20110029,시즌 오브 더 위치: 마녀 호송단,2011-01-13,213750,1627342000,6,NEW
20110030,꿀벌 하치의 대모험,2011-01-13,39333,267175500,10,OLD
20102416,글러브,2011-01-20,547334,4015561500,1,OLD
20119155,아프리카 마법여행,2011-01-20,37720,348922000,8,OLD
20102414,조선명탐정 : 각시투구꽃의 비밀,2011-01-27,750846,5661546500,1,OLD
20102417,걸리버 여행기,2011-01-27,578806,5375945000,2,NEW
20102415,평양성,2011-01-27,400377,2931344500,4,OLD
20119277,상하이,2011-01-27,90287,689365000,6,NEW
20102418,그린 호넷,2011-01-27,80050,893197000,7,OLD
20102419,타운,2011-01-27,39585,307331500,10,OLD
20119137,가필드 펫 포스 3D,2011-01-27,34202,365237000,10,OLD
20101395,라푼젤,2011-02-10,327387,3365235200,2,OLD
20119418,생텀,2011-02-10,290268,3038424500,3,OLD
20119508,친구와 연인사이,2011-02-10,140240,1115178500,7,NEW
20119341,아이들...,2011-02-17,85924,647728000,8,OLD
20119337,그대를 사랑합니다,2011-02-17,30241,223105500,10,OLD
19820019,만추,2011-02-17,462279,3491443500,3,OLD
20119429,언노운,2011-02-17,205705,1567535000,5,NEW
20119358,127시간,2011-02-17,123975,926287000,9,OLD
20119577,블랙 스완,2011-02-24,318079,2479619500,3,NEW
20119420,아이 엠 넘버 포,2011-02-24,302917,2288186500,4,OLD
20119427,메카닉,2011-02-24,123847,961661500,9,OLD
20119556,알파 앤 오메가,2011-02-24,117388,888019000,10,OLD
20119430,컨트롤러,2011-03-03,257618,1992258000,4,NEW
20119630,랭고,2011-03-03,191727,1397857000,7,OLD
20119707,월드 인베이젼,2011-03-10,522475,3950498500,1,NEW
20119511,사랑이 무서워,2011-03-10,174066,1319002500,4,OLD
2009A362,파이터,2011-03-10,83969,639503500,8,NEW
20119637,킹스 스피치,2011-03-17,259457,1956180000,2,OLD
20119768,레드 라이딩 후드,2011-03-17,189855,1447201500,5,NEW
20119667,굿모닝 에브리원,2011-03-17,86940,672127500,7,OLD
20119802,비스틀리,2011-03-17,82727,627506500,8,OLD
20119419,웨이 백,2011-03-17,60877,453189000,9,OLD
20119720,마이 블랙 미니드레스,2011-03-24,166571,1240390000,4,OLD
20119618,위험한 상견례,2011-03-31,112344,840447000,7,OLD
20119717,로맨틱 헤븐,2011-03-24,54088,402067500,10,OLD
20119772,줄리아의 눈,2011-03-31,118069,920596000,4,OLD
20119771,내 이름은 칸,2011-03-24,109407,822777000,7,OLD
20119806,미트 페어런츠 3,2011-03-31,51304,380121000,8,OLD
20119856,베니싱,2011-03-31,50088,369282500,9,NEW
20119854,써커 펀치,2011-04-07,113652,897343000,4,NEW
20119855,라스트 나잇,2011-04-07,72988,565010500,7,NEW
20119721,황당한 외계인: 폴,2011-04-07,46349,349622000,8,NEW
20119974,수상한 고객들,2011-04-14,329327,2497159000,2,OLD
20119852,한나,2011-04-14,141633,1066297500,3,NEW
20119989,나는 아빠다,2011-04-14,87528,664011500,5,OLD
20119972,노미오와 줄리엣,2011-04-14,78081,743657000,7,OLD
20110185,분노의 질주: 언리미티드,2011-04-20,484333,3715067000,1,NEW
20119627,세상에서 가장 아름다운 이별,2011-04-20,139288,1036056000,4,OLD
20110071,제인 에어,2011-04-20,69494,515596000,6,NEW
20110172,더 라이트: 악마는 있다,2011-04-20,39031,301061500,10,NEW
20110211,토르: 천둥의 신,2011-04-28,631652,6390294000,1,NEW
20119529,적과의 동침,2011-04-27,166635,1197867500,5,OLD
20119619,체포왕,2011-05-04,62727,456075000,7,OLD
20110193,써니,2011-05-04,59731,467628500,8,OLD
20110171,마오의 라스트 댄서,2011-04-28,29592,205973500,10,OLD
20110221,소스 코드,2011-05-04,546544,4135514000,3,OLD
20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,2011-05-05,225119,1520444500,6,OLD
20110261,썬더일레븐 극장판 : 최강군단 오우거의 습격,2011-05-05,77153,511927500,9,NEW
20110292,옥보단 3D,2011-05-12,58627,684075000,8,NEW
20110311,천녀유혼,2011-05-12,48591,370147500,9,OLD
20110294,캐리비안의 해적: 낯선 조류,2011-05-19,1432666,13178187000,1,NEW
20110501,삼국지: 명장 관우,2011-05-19,75699,561120500,5,NEW
20110289,회초리,2011-05-19,49657,322604000,8,OLD
20110511,쿵푸팬더 2,2011-05-26,1673640,15063626000,1,NEW
20119527,헤드,2011-05-26,43059,328189000,4,NEW
20119628,마마,2011-06-01,17391,91428000,9,OLD
20110561,엑스맨: 퍼스트 클래스,2011-06-02,767779,5815966500,2,OLD
20110502,레지던트,2011-06-02,42697,336769500,6,NEW
20110313,모비딕,2011-06-09,11661,71725000,8,NEW
20110233,화이트: 저주의 멜로디,2011-06-09,214360,1503756000,6,OLD
20110571,프리스트,2011-06-09,66735,610172500,8,NEW
20110182,스크림 4G,2011-06-09,30942,246723000,9,OLD
20110656,슈퍼 에이트,2011-06-16,274847,2128526500,4,NEW
20110655,그린랜턴: 반지의 선택,2011-06-16,145605,1121835000,6,NEW
20110581,링컨 차를 타는 변호사,2011-06-16,111232,826586500,8,OLD
20110798,러브 앤 프렌즈,2011-06-16,57808,417483500,9,OLD
20110251,풍산개,2011-06-23,285814,2212386000,4,OLD
20110660,정무문 : 100대 1의 전설,2011-06-22,91325,687627500,8,OLD
20110659,트랜스포머 3,2011-06-29,3356316,33104044500,1,NEW
20110988,음모자,2011-06-30,12196,92482000,10,OLD
20110296,고양이: 죽음을 보는 두 개의 눈,2011-07-07,366128,2589313500,3,OLD
20111101,고 녀석 맛나겠다,2011-07-07,43307,298282000,8,OLD
20111009,해리 포터와 죽음의 성물2,2011-07-13,1745554,13861372000,1,NEW
20090922,빨간모자의 진실 2,2011-07-13,117975,873322000,5,NEW
20119515,고지전,2011-07-20,70718,568751500,6,OLD
20110290,퀵,2011-07-20,58445,467455500,8,OLD
20111351,포인트 블랭크,2011-07-13,38995,298461500,9,OLD
20111249,카 2,2011-07-20,221069,1861755000,5,OLD
20111034,바니버디,2011-07-20,101401,678858000,7,NEW
20110279,마당을 나온 암탉,2011-07-28,34952,203655000,10,OLD
20111113,퍼스트 어벤져,2011-07-28,322828,2677980500,4,NEW
20110657,리오,2011-07-27,284074,2307934500,6,OLD
20111702,극장판 도라에몽: 진구와 철인군단 날아라 천사들,2011-07-28,71292,486979000,10,NEW
20119513,7광구,2011-08-04,1397840,12598770500,1,OLD
20110911,명탐정 코난 : 침묵의 15분,2011-08-03,331081,2177746500,6,OLD
20110302,최종병기 활,2011-08-10,1422331,10732154500,1,OLD
20110297,블라인드,2011-08-10,628209,4904295500,3,OLD
20111540,개구쟁이 스머프,2011-08-11,338113,2620890500,6,NEW
20111757,카우보이 & 에이리언,2011-08-11,175350,1327063500,9,NEW
20110896,혹성탈출: 진화의 시작,2011-08-17,1028652,7672218000,2,OLD
20110899,세 얼간이,2011-08-18,120291,881839500,8,OLD
20112141,돈비 어프레이드 : 어둠 속의 속삭임,2011-08-25,52910,393247500,8,OLD
20111692,행오버 2,2011-08-25,37741,301276000,9,OLD
20112121,내 여자친구의 결혼식,2011-08-25,36384,285421000,10,OLD
20110301,푸른소금,2011-08-31,401659,2988947500,3,OLD
20111671,콜롬비아나,2011-08-31,302098,2275716000,5,OLD
20112272,가문의 영광4 - 가문의 수난,2011-09-07,80377,632385500,7,NEW
20110303,통증,2011-09-07,38327,272239500,10,OLD
20111571,파퍼씨네 펭귄들,2011-09-07,211261,1552575000,4,NEW
20112082,챔프,2011-09-07,172314,1269241000,7,OLD
20112050,파이널 데스티네이션5,2011-09-08,94632,900222000,10,OLD
20111536,쥴리의 육지 대모험,2011-09-08,157395,1072319500,10,OLD
20112534,도가니,2011-09-22,1005094,7880455500,1,OLD
20112175,컨테이젼,2011-09-22,149435,1188550000,4,OLD
20111893,킬러 엘리트,2011-09-22,102075,780589500,6,OLD
20110613,의뢰인,2011-09-29,69304,541969500,8,NEW
20111914,카운트다운,2011-09-29,42335,341676500,10,NEW
20111892,어브덕션,2011-09-29,93420,681250500,5,OLD
20112303,코쿠리코 언덕에서,2011-09-29,87579,637024000,6,NEW
20112552,투혼,2011-10-06,133242,915093000,5,OLD
20112173,리얼 스틸,2011-10-12,80943,659677500,7,NEW
20112651,삼총사 3D,2011-10-12,48498,569824500,10,NEW
20112695,완득이,2011-10-20,67065,508002500,6,OLD
20112589,오직 그대만,2011-10-20,48340,389130000,7,NEW
20112221,히트,2011-10-13,29802,224631500,10,OLD
20112693,파라노말 액티비티 3,2011-10-20,72238,522110500,7,NEW
20112704,인 타임,2011-10-27,249084,1881845500,4,NEW
20112821,프렌즈 위드 베네핏,2011-10-27,57552,423887500,8,OLD
20110322,오늘,2011-10-27,42824,299689000,10,OLD
20110612,커플즈,2011-11-02,229697,1747057000,3,OLD
20113001,Mr.아이돌,2011-11-03,56506,391679500,6,OLD
20112763,헬프,2011-11-03,58029,428757000,7,OLD
20112822,청원,2011-11-02,40785,297938500,8,OLD
20112208,더 킥,2011-11-03,34636,250933500,9,OLD
20112553,쟈니 잉글리쉬2 : 네버다이,2011-11-02,25918,186626000,10,NEW
20111987,신들의 전쟁,2011-11-10,599986,5566901500,2,OLD
20111928,너는 펫,2011-11-10,257428,1824108000,4,OLD
20112762,티끌모아 로맨스,2011-11-10,202138,1425674500,5,OLD
20112311,머니볼,2011-11-17,282378,2079467500,3,NEW
20112707,타워 하이스트,2011-11-17,57490,404296500,7,OLD
20112934,완벽한 파트너,2011-11-17,52301,403351000,8,OLD
20110906,특수본,2011-11-24,434205,3213407500,2,OLD
20112972,아더 크리스마스,2011-11-25,193630,1601516000,6,OLD
20110905,브레이킹 던 part1,2011-11-30,94392,739379500,7,NEW
20113306,50/50,2011-11-24,56167,425190500,10,OLD
20113381,오싹한 연애,2011-12-01,506337,3793134500,2,OLD
20112542,틴틴 : 유니콘호의 비밀,2011-12-07,485577,4145822500,2,OLD
20113307,블리츠,2011-12-07,46596,359029500,7,OLD
20113312,결정적 한방,2011-12-07,40596,298015000,9,OLD
20112207,미션임파서블:고스트프로토콜,2011-12-15,1734613,13282332500,1,NEW
20113311,앨빈과 슈퍼밴드3,2011-12-15,188014,1271749500,4,NEW
20113260,퍼펙트 게임,2011-12-21,61275,434987000,8,OLD
20110295,마이 웨이,2011-12-21,1022995,7662625500,2,OLD
20112621,셜록홈즈 : 그림자 게임,2011-12-21,682647,5047933000,3,OLD
20112709,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,2011-12-22,145708,975743000,7,OLD
20112708,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,2011-12-22,126111,862585000,8,NEW
20113271,프렌즈: 몬스터섬의비밀 ,2011-12-29,202909,1523037000,6,OLD
19940256,라이온 킹,1994-07-02,171285,1841625000,7,OLD
20113671,원더풀 라디오,2012-01-05,403271,3007567000,3,OLD
20113652,다크아워,2012-01-05,116655,963820500,8,OLD
20113862,장화신은 고양이,2012-01-12,715223,6334703500,1,NEW
20110882,밀레니엄 : 여자를 증오한 남자들,2012-01-11,230824,1817983500,5,OLD
20113811,코알라 키드 : 영웅의 탄생,2012-01-12,88594,633780000,8,OLD
20113883,초한지 - 천하대전,2012-01-11,71445,538514000,10,OLD
20113743,댄싱퀸,2012-01-18,639056,4905563000,1,OLD
20113535,부러진 화살,2012-01-18,482982,3689005000,3,OLD
20113653,잃어버린 세계를 찾아서 2: 신비의 섬,2012-01-19,377324,3234328500,4,NEW
20113951,페이스메이커,2012-01-18,194417,1419359000,6,OLD
20113636,네버엔딩 스토리,2012-01-18,141108,1043687500,7,OLD
20113472,우리는 동물원을 샀다,2012-01-18,108134,773719000,10,OLD
20100215,점박이:한반도의 공룡3D,2012-01-26,369804,3416838000,5,NEW
20113557,범죄와의 전쟁: 나쁜놈들 전성시대,2012-02-02,1103246,8647792000,1,OLD
20113643,파파,2012-02-01,295738,1991322000,5,OLD
20113911,해피 피트 2,2012-02-02,110957,923338500,7,OLD
20113881,하이힐을 신고 달리는 여자,2012-02-02,40246,310995000,10,OLD
20113920,토르: 마법망치의 전설,2012-02-09,212158,1634617000,4,OLD
19990216,스타워즈:에피소드1 보이지 않는 위험 ,1999-06-26,71777,798249000,7,OLD
20124099,워 호스,2012-02-09,66098,482022500,8,OLD
20124134,팅커 테일러 솔저 스파이,2012-02-09,56435,424901500,9,NEW
20110249,하울링,2012-02-16,645514,4783681500,2,OLD
20124021,더 그레이,2012-02-16,184684,1403799000,6,OLD
20113890,고스트 라이더 : 복수의 화신,2012-02-16,79786,620991500,9,OLD
20113975,우먼 인 블랙,2012-02-16,71752,533738500,10,OLD
20124420,맨 온 렛지,2012-02-22,337364,2525339500,3,OLD
20124746,언더월드 4: 어웨이크닝,2012-02-22,141376,1321618000,6,NEW
20113912,철의 여인,2012-02-23,56953,434311500,10,NEW
20113916,러브픽션,2012-02-29,1022640,7899373500,1,OLD
20124096,디스 민즈 워,2012-02-29,340282,2612006000,3,OLD
20124449,세이프 하우스,2012-02-29,117030,876481000,8,NEW
20124609,액트 오브 밸러: 최정예 특수부대 ,2012-02-29,100611,753171000,9,OLD
20124050,화차,2012-03-08,695269,5375318000,1,OLD
20124629,존 카터: 바숨 전쟁의 서막 ,2012-03-08,416666,3766742000,3,OLD
20124666,크로니클,2012-03-15,241373,1825833500,3,OLD
20111774,가비,2012-03-15,170230,1265434500,5,OLD
20124874,서약,2012-03-14,165272,1259016000,6,NEW
20124074,건축학개론,2012-03-22,80957,613804500,8,NEW
20124932,저스티스,2012-03-15,29301,220788000,10,OLD
20124142,언터처블: 1%의 우정,2012-03-22,443512,3352026500,3,OLD
20124873,콘트라밴드,2012-03-22,37197,282961000,10,NEW
20124717,타이탄의 분노,2012-03-29,555402,4892966000,2,NEW
20124051,시체가 돌아왔다,2012-03-29,369135,2796270000,4,OLD
20124127,헝거게임: 판엠의 불꽃,2012-04-05,317760,2378168500,4,OLD
19980074,타이타닉,1998-02-20,140296,1704090000,6,OLD
20125106,코난: 암흑의 시대,2012-04-05,24037,188533500,8,OLD
20124032,간기남,2012-04-11,8554,58380000,9,NEW
20112134,배틀쉽,2012-04-11,1197533,8872778500,1,NEW
19920231,미녀와 야수,1992-07-04,96729,995193000,8,OLD
20068590,인류멸망 보고서,2012-04-11,73916,533434000,9,OLD
20125126,킹메이커,2012-04-19,35146,273659000,9,OLD
20113201,하트 브레이커,2012-04-19,30392,225348000,10,OLD
20124721,어벤져스,2012-04-26,1639329,14640036000,1,OLD
20124066,은교,2012-04-25,554655,4105515000,2,OLD
20125427,짱구는 못말려 극장판: 태풍을 부르는 황금스파이 대작전,2012-04-26,92885,608905000,6,NEW
20124045,코리아,2012-05-03,597134,4392810000,2,OLD
20125426,백설공주,2012-05-03,286273,2018193500,4,OLD
20113889,로렉스,2012-05-03,201851,1515789000,6,OLD
20125866,다크 섀도우,2012-05-10,377580,2846604500,3,OLD
20113554,내 아내의 모든 것,2012-05-17,96628,756770000,7,OLD
20124064,돈의 맛,2012-05-17,570020,4354360611,3,NEW
20125907,콜드 라잇 오브 데이,2012-05-17,61879,445280000,9,OLD
20113885,맨 인 블랙 3,2012-05-24,1218464,10448611500,1,OLD
20113745,스노우 화이트 앤 더 헌츠맨,2012-05-30,72016,554062000,6,NEW
20125806,극장판 썬더일레븐GO : 궁극의 우정 그리폰,2012-05-24,41844,290711500,7,NEW
20124065,차형사,2012-05-30,454931,3374074719,3,OLD
20110312,미확인 동영상 : 절대클릭금지,2012-05-30,354022,2430060500,5,OLD
20124136,마다가스카3 : 이번엔 서커스다!,2012-06-06,42190,444914000,9,NEW
20113533,후궁 : 제왕의 첩,2012-06-06,990388,7437240500,1,OLD
20125086,프로메테우스,2012-06-06,550455,4958064099,5,OLD
20124946,락아웃: 익스트림미션,2012-06-14,238193,1760686000,6,OLD
20125646,사다코 3D : 죽음의 동영상,2012-06-14,88075,818117032,9,OLD
20126617,더 씽,2012-06-14,33566,246350589,10,NEW
20113532,미쓰GO,2012-06-21,332687,2470229500,2,OLD
20124055,아부의 왕,2012-06-21,271163,1939898500,5,OLD
20126413,페이스 블라인드,2012-06-21,53238,405148169,10,OLD
20126077,어메이징 스파이더맨,2012-06-28,1701489,15233119200,1,OLD
20126566,캐빈 인 더 우즈,2012-06-28,131502,997922500,7,OLD
20124062,연가시,2012-07-05,1329306,9600707664,2,OLD
20127108,모모와 다락방의 수상한 요괴들,2012-07-05,115388,767926000,5,OLD
20113821,더 레이븐,2012-07-05,87868,654746500,7,OLD
20126686,미드나잇 인 파리,2012-07-05,80703,605313597,9,OLD
20125916,두 개의 달,2012-07-12,239401,1678924026,3,OLD
20113391,나는 공무원이다,2012-07-12,157435,1129671000,4,OLD
20126745,리미트리스,2012-07-12,76706,557212500,7,OLD
